#class tools::wcsv::ntuple
#title Photons
#separator 44
#vector_separator 59
#column int iEvent
#column double PosX
#column double PosY
#column double PosZ
#column double fEnergyDeposited
5,1.45799,3.81582,12.71,0
5,1.45864,3.81866,12.72,0
5,1.45894,3.82,12.7247,0
5,1.45928,3.82149,12.73,0
5,1.45993,3.82433,12.74,0
5,1.46,3.82465,12.7411,0
5,1.46057,3.82716,12.75,0
5,1.46122,3.83,12.76,0
5,1.46122,3.83,12.76,0
5,1.46186,3.83284,12.77,0
5,1.46251,3.83567,12.78,0
5,1.46315,3.83851,12.79,0
5,1.46349,3.84,12.7953,0
5,1.4638,3.84134,12.8,0
5,1.46444,3.84418,12.81,0
5,1.46509,3.84701,12.82,0
5,1.46573,3.84985,12.83,0
5,1.46577,3.85,12.8305,0
5,1.46638,3.85269,12.84,0
5,1.46702,3.85552,12.85,0
5,1.46767,3.85836,12.86,0
5,1.46804,3.86,12.8658,0
5,1.46831,3.86119,12.87,0
5,1.46896,3.86403,12.88,0
5,1.4696,3.86686,12.89,0
5,1.47,3.86861,12.8962,0
5,1.47025,3.8697,12.9,0
5,1.47032,3.87,12.9011,0
5,1.47089,3.87254,12.91,0
5,1.47154,3.87537,12.92,0
5,1.47218,3.87821,12.93,0
5,1.47259,3.88,12.9363,0
5,1.47283,3.88104,12.94,0
5,1.47347,3.88388,12.95,0
5,1.47412,3.88671,12.96,0
5,1.47476,3.88955,12.97,0
5,1.47487,3.89,12.9716,0
5,1.47541,3.89239,12.98,0
5,1.47605,3.89522,12.99,0
5,1.4767,3.89806,13,0
5,1.47714,3.9,13.0069,0
5,1.47734,3.90089,13.01,0
5,1.47799,3.90373,13.02,0
5,1.47863,3.90656,13.03,0
5,1.47928,3.9094,13.04,0
5,1.47941,3.91,13.0421,0
5,1.47992,3.91224,13.05,0
5,1.48,3.91257,13.0512,0
5,1.48057,3.91507,13.06,0
5,1.48121,3.91791,13.07,0
5,1.48169,3.92,13.0774,0
5,1.48186,3.92074,13.08,0
5,1.4825,3.92358,13.09,0
5,1.48315,3.92641,13.1,0
5,1.48379,3.92925,13.11,0
5,1.48396,3.93,13.1126,0
5,1.48444,3.93209,13.12,0
5,1.48508,3.93492,13.13,0
5,1.48573,3.93776,13.14,0
5,1.48624,3.94,13.1479,0
5,1.48637,3.94059,13.15,0
5,1.48702,3.94343,13.16,0
5,1.48766,3.94626,13.17,0
5,1.48831,3.9491,13.18,0
5,1.48851,3.95,13.1832,0
5,1.48895,3.95194,13.19,0
5,1.4896,3.95477,13.2,0
5,1.49,3.95653,13.2062,0
5,1.49024,3.95761,13.21,0
5,1.49079,3.96,13.2184,0
5,1.49089,3.96044,13.22,0
5,1.49153,3.96328,13.23,0
5,1.49218,3.96611,13.24,0
5,1.49282,3.96895,13.25,0
5,1.49306,3.97,13.2537,0
5,1.49347,3.97179,13.26,0
5,1.49411,3.97462,13.27,0
5,1.49476,3.97746,13.28,0
5,1.49534,3.98,13.289,0
5,1.4954,3.98029,13.29,0
5,1.49605,3.98313,13.3,0
5,1.49669,3.98596,13.31,0
5,1.49734,3.9888,13.32,0
5,1.49761,3.99,13.3242,0
5,1.49798,3.99164,13.33,0
5,1.49863,3.99447,13.34,0
5,1.49927,3.99731,13.35,0
5,1.49989,4,13.3595,0
5,1.49992,4.00014,13.36,0
5,1.5,4.0005,13.3612,0
5,1.50056,4.00298,13.37,0
5,1.50121,4.00581,13.38,0
5,1.50185,4.00865,13.39,0
5,1.50216,4.01,13.3948,0
5,1.5025,4.01149,13.4,0
5,1.50314,4.01432,13.41,0
5,1.50379,4.01716,13.42,0
5,1.50443,4.01999,13.43,0
5,1.50444,4.02,13.43,0
5,1.50508,4.02283,13.44,0
5,1.50573,4.02566,13.45,0
5,1.50637,4.0285,13.46,0
5,1.50671,4.03,13.4653,0
5,1.50702,4.03133,13.47,0
5,1.50766,4.03417,13.48,0
5,1.50831,4.03701,13.49,0
5,1.50895,4.03984,13.5,0
5,1.50899,4.04,13.5006,0
5,1.5096,4.04268,13.51,0
5,1.51,4.04446,13.5163,0
5,1.51024,4.04551,13.52,0
5,1.51089,4.04835,13.53,0
5,1.51126,4.05,13.5358,0
5,1.51153,4.05118,13.54,0
5,1.51218,4.05402,13.55,0
5,1.51282,4.05686,13.56,0
5,1.51347,4.05969,13.57,0
5,1.51354,4.06,13.5711,0
5,1.51411,4.06253,13.58,0
5,1.51476,4.06536,13.59,0
5,1.5154,4.0682,13.6,0
5,1.51581,4.07,13.6064,0
5,1.51605,4.07103,13.61,0
5,1.51669,4.07387,13.62,0
5,1.51734,4.07671,13.63,0
5,1.51798,4.07954,13.64,0
5,1.51809,4.08,13.6416,0
5,1.51863,4.08238,13.65,0
5,1.51927,4.08521,13.66,0
5,1.51992,4.08805,13.67,0
5,1.52,4.08842,13.6713,0
5,1.52036,4.09,13.6769,0
5,1.52056,4.09088,13.68,0
5,1.52121,4.09372,13.69,0
5,1.52185,4.09656,13.7,0
5,1.5225,4.09939,13.71,0
5,1.52263,4.1,13.7121,0
5,1.52314,4.10223,13.72,0
5,1.52379,4.10506,13.73,0
5,1.52443,4.1079,13.74,0
5,1.52491,4.11,13.7474,0
5,1.52508,4.11073,13.75,0
5,1.52572,4.11357,13.76,0
5,1.52637,4.11641,13.77,0
5,1.52701,4.11924,13.78,0
5,1.52718,4.12,13.7827,0
5,1.52766,4.12208,13.79,0
5,1.5283,4.12491,13.8,0
5,1.52895,4.12775,13.81,0
5,1.52946,4.13,13.8179,0
5,1.52959,4.13058,13.82,0
5,1.53,4.13238,13.8263,0
5,1.53024,4.13342,13.83,0
5,1.53088,4.13626,13.84,0
5,1.53153,4.13909,13.85,0
5,1.53173,4.14,13.8532,0
5,1.53217,4.14193,13.86,0
5,1.53282,4.14476,13.87,0
5,1.53346,4.1476,13.88,0
5,1.53401,4.15,13.8885,0
5,1.53411,4.15043,13.89,0
5,1.53475,4.15327,13.9,0
5,1.5354,4.15611,13.91,0
5,1.53604,4.15894,13.92,0
5,1.53628,4.16,13.9237,0
5,1.53669,4.16178,13.93,0
5,1.53733,4.16461,13.94,0
5,1.53798,4.16745,13.95,0
5,1.53856,4.17,13.959,0
5,1.53862,4.17028,13.96,0
5,1.53927,4.17312,13.97,0
5,1.53991,4.17596,13.98,0
5,1.54,4.17634,13.9814,0
5,1.54056,4.17879,13.99,0
5,1.54083,4.18,13.9943,0
5,1.5412,4.18163,14,0
5,1.54185,4.18446,14.01,0
5,1.54249,4.1873,14.02,0
5,1.54311,4.19,14.0295,0
5,1.54314,4.19013,14.03,0
5,1.54378,4.19297,14.04,0
5,1.54443,4.19581,14.05,0
5,1.54507,4.19864,14.06,0
5,1.54538,4.2,14.0648,0
5,1.54572,4.20148,14.07,0
5,1.54636,4.20431,14.08,0
5,1.54701,4.20715,14.09,0
5,1.54765,4.20998,14.1,0
5,1.54766,4.21,14.1001,0
5,1.5483,4.21282,14.11,0
5,1.54894,4.21566,14.12,0
5,1.54959,4.21849,14.13,0
5,1.54993,4.22,14.1353,0
5,1.55,4.2203,14.1364,0
5,1.55023,4.22133,14.14,0
5,1.55088,4.22416,14.15,0
5,1.55152,4.227,14.16,0
5,1.55217,4.22983,14.17,0
5,1.55221,4.23,14.1706,0
5,1.55281,4.23267,14.18,0
5,1.55346,4.23551,14.19,0
5,1.5541,4.23834,14.2,0
5,1.55448,4.24,14.2059,0
5,1.55475,4.24118,14.21,0
5,1.55539,4.24401,14.22,0
5,1.55604,4.24685,14.23,0
5,1.55668,4.24968,14.24,0
5,1.55676,4.25,14.2411,0
5,1.55733,4.25252,14.25,0
5,1.55797,4.25536,14.26,0
5,1.55862,4.25819,14.27,0
5,1.55903,4.26,14.2764,0
5,1.55926,4.26103,14.28,0
5,1.55991,4.26386,14.29,0
5,1.56,4.26426,14.2914,0
5,1.56055,4.2667,14.3,0
5,1.5612,4.26953,14.31,0
5,1.5613,4.27,14.3116,0
5,1.56184,4.27237,14.32,0
5,1.56249,4.2752,14.33,0
5,1.56313,4.27804,14.34,0
5,1.56358,4.28,14.3469,0
5,1.56378,4.28088,14.35,0
5,1.56442,4.28371,14.36,0
5,1.56507,4.28655,14.37,0
5,1.56571,4.28938,14.38,0
5,1.56585,4.29,14.3822,0
5,1.56636,4.29222,14.39,0
5,1.567,4.29505,14.4,0
5,1.56765,4.29789,14.41,0
5,1.56813,4.3,14.4174,0
5,1.56829,4.30073,14.42,0
5,1.56894,4.30356,14.43,0
5,1.56958,4.3064,14.44,0
5,1.57,4.30822,14.4464,0
5,1.57023,4.30923,14.45,0
5,1.5704,4.31,14.4527,0
5,1.57087,4.31207,14.46,0
5,1.57152,4.3149,14.47,0
5,1.57216,4.31774,14.48,0
5,1.57268,4.32,14.488,0
5,1.57281,4.32058,14.49,0
5,1.57345,4.32341,14.5,0
5,1.5741,4.32625,14.51,0
5,1.57474,4.32908,14.52,0
5,1.57495,4.33,14.5232,0
5,1.57539,4.33192,14.53,0
5,1.57603,4.33475,14.54,0
5,1.57668,4.33759,14.55,0
5,1.57723,4.34,14.5585,0
5,1.57732,4.34043,14.56,0
5,1.57797,4.34326,14.57,0
5,1.57861,4.3461,14.58,0
5,1.57926,4.34893,14.59,0
5,1.5795,4.35,14.5938,0
5,1.57991,4.35177,14.6,0
5,1.58,4.35219,14.6015,0
5,1.58055,4.3546,14.61,0
5,1.5812,4.35744,14.62,0
5,1.58178,4.36,14.629,0
5,1.58184,4.36028,14.63,0
5,1.58249,4.36311,14.64,0
5,1.58313,4.36595,14.65,0
5,1.58378,4.36878,14.66,0
5,1.58405,4.37,14.6643,0
5,1.58442,4.37162,14.67,0
5,1.58507,4.37445,14.68,0
5,1.58571,4.37729,14.69,0
5,1.58633,4.38,14.6996,0
5,1.58636,4.38013,14.7,0
5,1.587,4.38296,14.71,0
5,1.58765,4.3858,14.72,0
5,1.58829,4.38863,14.73,0
5,1.5886,4.39,14.7348,0
5,1.58894,4.39147,14.74,0
5,1.58958,4.3943,14.75,0
5,1.59,4.39615,14.7565,0
5,1.59023,4.39714,14.76,0
5,1.59087,4.39998,14.77,0
5,1.59088,4.4,14.7701,0
5,1.59152,4.40281,14.78,0
5,1.59216,4.40565,14.79,0
5,1.59281,4.40848,14.8,0
5,1.59315,4.41,14.8054,0
5,1.59345,4.41132,14.81,0
5,1.5941,4.41415,14.82,0
5,1.59474,4.41699,14.83,0
5,1.59539,4.41983,14.84,0
5,1.59543,4.42,14.8406,0
5,1.59603,4.42266,14.85,0
5,1.59668,4.4255,14.86,0
5,1.59732,4.42833,14.87,0
5,1.5977,4.43,14.8759,0
5,1.59797,4.43117,14.88,0
5,1.59861,4.434,14.89,0
5,1.59926,4.43684,14.9,0
5,1.5999,4.43968,14.91,0
5,1.59998,4.44,14.9111,0
5,1.6,4.44011,14.9115,0
5,1.60055,4.44251,14.92,0
5,1.60119,4.44535,14.93,0
